,Tweeted Date,Tweet Description,Popularity Count
44,2021-05-13 16:21:35,"RT @cloudjjhph_: &lt;Season B Season&gt; Rain’s New Vlog post is now up on his YT channel! 🥰

Link: https://t.co/D0QgXI0JPl

#비 #rain #정지훈 #jungj…",0
84,2021-05-13 01:42:38,"RT @SublimeArtist_: [Sublime_ON🔑]

투잘러들의 촬영 끝👥

#비 #RAIN #정지훈 #JUNGJIHOON
#잭슨 #JacksonWang
#써브라임아티스트에이전시
#SublimeArtistAgency #SAA https://…",0
83,2021-05-13 01:43:40,"이나라
조성화
최충
진성호
권혜진곽민아
윤세라
김효진
박훈우
이택우
전진
정지훈
신재은
김하은
강주연
오수진
장국인
김낙경
강성우
안연정
한소영
이효선
장영희
현규식
gradual5385 https://t.co/rTpGKrY23t",0
82,2021-05-13 02:06:53,"김성태
김승현
정서윤
정승은
김지호
김혜진
구희광
이상현강성덕
박지혜
김가영
JINJINGSHU
정지훈
김택중
박경준
최슬기
박영준
이지혜
이정민
조영은
이평화
한승희
이재훈
operate35155 https://t.co/cvGv7H9wvO",0
80,2021-05-13 04:37:58,"RT @galpo1914: 꼴데 주말 크트전 선발 로테이션은 
준원이 자리에 진욱이가드간다고 보면
진욱이-노갱-종덕이
스트렐리 주2회 등판대신 종덕이를
쓰는것 같은데
토일 이틀간 정지훈 등판이 예상되므로
선발등판 기회는 미루어질듯",0
79,2021-05-13 04:53:35,"김여름
이효선이미숙
정지훈
김은경
김상균
고현주
김경애
박정언
김성은
정우리
김영묵
권미현
최선미
김정민
김가연
금혜진
박지혜
이정임
김은옥
박은희
고을진
황고운
황유순
organization34675 https://t.co/M5AYDIUnU7",0
76,2021-05-13 06:19:28,"RT @Freesia_29: [기사] 2021.5.13 ‘싱어게인’ 이무진, 비 만난다…‘ #시즌비시즌 ’ 출격

✨콘텐트 누적 조회수 1억 회를 돌파👍
(출처 : 뉴스엔 | 네이버 TV연예) https://t.co/4tApOedaIQ 

#참존마스…",0
1,2021-05-14 21:42:37,"RT @cloudjjhph_: 🎶 I Think I love you 🎶

📺 Full house 

#비 #rain #정지훈 #jungjihoon #fullhouse #songhyekyo #송혜교 https://t.co/PFzofogAfj",0
74,2021-05-13 06:41:06,"RT @Freesia_29: [기사] 2021.5.13 ‘싱어게인’ 이무진, 비 만난다…‘ #시즌비시즌 ’ 출격

✨콘텐트 누적 조회수 1억 회를 돌파👍
(출처 : 뉴스엔 | 네이버 TV연예) https://t.co/4tApOedaIQ 

#참존마스…",0
73,2021-05-13 07:55:13,엇 주말에 사직 정지훈 등판이냐? ㅋㅋㅋ (사직은 다음기회에?) https://t.co/ZDf6sNjqeV,0
72,2021-05-13 08:02:10,"RT @Freesia_29: [기사] 2021.5.13 ‘싱어게인’ 이무진, 비 만난다…‘ #시즌비시즌 ’ 출격

✨콘텐트 누적 조회수 1억 회를 돌파👍
(출처 : 뉴스엔 | 네이버 TV연예) https://t.co/4tApOedaIQ 

#참존마스…",0
71,2021-05-13 08:22:40,RT @MC_Ricky: 엇 주말에 사직 정지훈 등판이냐? ㅋㅋㅋ (사직은 다음기회에?) https://t.co/ZDf6sNjqeV,0
70,2021-05-13 08:28:12,"RT @mahiru555: 【美韓】チョン・ジフン（ピ）に投票完了！現在の得票数:204票
チョン・ジフン（ピ）「大好きだよ❤️」
人気投票はこちらから↓
 https://t.co/btzJrvqtW3 #チョン・ジフン（ピ） #JungJiHoon #정지훈 #チョン・ジ…",0
69,2021-05-13 09:38:56,"RT @cloudjjhph_: &lt;Season B Season&gt; 
Sing Again ‘Lee Moo Jin’ meets Rain! 

For tonight’s episode, they recently invited talented musicians…",0
68,2021-05-13 09:44:22,"물먹은 별이, 반짝, 보석처럼 백힌다.
 
밤에 홀로 유리를 닦는 것은
 
외로운 황홀한 심사이어니,
 
고흔 폐혈관(肺血管)이 찢어진 채로
 
아아, 늬는 산(山)ㅅ새처럼 날아갔구나!
-정지훈, 유리창 1",0
66,2021-05-13 10:42:01,"RT @Freesia_29: [기사] 2021.5.13 ‘싱어게인’ 이무진, 비 만난다…‘ #시즌비시즌 ’ 출격

✨콘텐트 누적 조회수 1억 회를 돌파👍
(출처 : 뉴스엔 | 네이버 TV연예) https://t.co/4tApOedaIQ 

#참존마스…",0
65,2021-05-13 11:02:41,"정유민
손지선
류지영
이보라
최평화김의태
하세희
조강일
우보람
이지애
한세희
정지훈
오진선
정노아
이승희
이선주
임지혜
선현민
안제기
추교희
김희인
왕희인
정영림
박수지
misplace37946 https://t.co/HtpPAvGVzu",0
56,2021-05-13 13:24:24,RT @rumor_1023: 정지훈뭐하냐고ㅋㅋㅋㅋㅋㅋ https://t.co/YwJ1m8PdE0,0
55,2021-05-13 13:36:30,"RT @cloudjjhph_: &lt;Season B Season&gt; Rain’s New Vlog post is now up on his YT channel! 🥰

Link: https://t.co/D0QgXI0JPl

#비 #rain #정지훈 #jungj…",0
53,2021-05-13 15:16:44,정지훈 댕채 악개야ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
52,2021-05-13 15:30:59,방송에 정지훈이라는 잼민이 하나 있어요.. 분탕러인듯(?),0
51,2021-05-13 15:46:00,현우 완전 정지훈,0
50,2021-05-13 15:58:34,어쩌면 김태희보다 더 정지훈에게 진심인 https://t.co/yAIaYxNuSD,0
49,2021-05-13 16:09:02,"신유진
김지은
최유진
임효진
김영랑
손세른
정찬희
조슬기
임해삼
김성회
전윤혜
박소연
송송이
조재영
김호림
이가영
차원호
정지훈
정참
장민지
서현이이대진
HSINGLIJUNG
recognize85719 https://t.co/7LwC6N2niI",0
48,2021-05-13 16:16:48,"RT @cloudjjhph_: &lt;Season B Season&gt; Rain’s New Vlog post is now up on his YT channel! 🥰

Link: https://t.co/D0QgXI0JPl

#비 #rain #정지훈 #jungj…",0
47,2021-05-13 16:16:52,"RT @_hannahssi_: #SeasonBseason Ep 35
⚠넷이 합쳐 5천만 VIEW⚠ 노래로 힙한 분들 쓸어왔습니다🥃🎵 (feat. 이무진, 윤딴딴, 최진솔, 연경이) l 시즌비시즌 ep.35 
https://t.co/KBFTNy6gwr…",0
46,2021-05-13 16:16:57,"RT @Freesia_29: [기사] 2021.5.13 ‘싱어게인’ 이무진, 비 만난다…‘ #시즌비시즌 ’ 출격

✨콘텐트 누적 조회수 1억 회를 돌파👍
(출처 : 뉴스엔 | 네이버 TV연예) https://t.co/4tApOedaIQ 

#참존마스…",0
45,2021-05-13 16:17:06,"RT @cloudjjhph_: &lt;Season B Season&gt; 
Sing Again ‘Lee Moo Jin’ meets Rain! 

For tonight’s episode, they recently invited talented musicians…",0
149,2021-05-10 21:02:08,"이세민
김백호
최종근
류유상
이고은
김예지
김미선
황재홍
신주미
임지희
김재홍
장지은
서효리
김봉선
김진수
이현수
이대찬
김재향
정지훈
QUANRENZI
김득종유지연
이진희
medicine46760 https://t.co/PyikK39j41",0
