,Tweeted Date,Tweet Description,Popularity Count
25,2021-05-09 03:10:42,RT @BTS_twt: 랩몬스터입니다. 여전히 타이틀 작업중에 매진하다 잠시 머리를 식힙니다 내리는 잔잔한 비랑 어울리는 아름다운 노래가 나와서 행복하네요. Tete - Floral Rain http://t.co/sqUjyOkSMM,0
24,2021-05-09 03:16:15,RT @BTS_twt: 랩몬스터입니다. 여전히 타이틀 작업중에 매진하다 잠시 머리를 식힙니다 내리는 잔잔한 비랑 어울리는 아름다운 노래가 나와서 행복하네요. Tete - Floral Rain http://t.co/sqUjyOkSMM,0
20,2021-05-09 03:34:42,RT @BTS_twt: 랩몬스터입니다. 여전히 타이틀 작업중에 매진하다 잠시 머리를 식힙니다 내리는 잔잔한 비랑 어울리는 아름다운 노래가 나와서 행복하네요. Tete - Floral Rain http://t.co/sqUjyOkSMM,0
51,2021-05-08 16:48:13,"RT @lyricsVelvet: “이렇게 가끔은 멈춰가도 돼
쉬어도 돼
마음에 비가 내려도
When this rain stops
그냥 다시 웃으면 돼”

“You can stop sometimes like this,
You can rest.
Even…",0
53,2021-05-08 16:27:05,"RT @0217_Me_you___: 오해가 있을까 몇 자 적습니다. 저희는 개를 구조한 적 없습니다. 비 오는 날 우는 소리에 문을 열었더니 우당탕 가택으로 침입했습니다. 병원에 데려가고자 주문한 대형 하네스가 도착하기 전까지, 먹이고 씻기고 재우고…",0
84,2021-05-08 12:57:10,"RT @still131fan: 한빈 첫 목격설😭😭

오늘 한빈이가 
장대 비를 맞고 있는 팬에게 
우산을 씌워 주고..
비를 맞으며 뛰어갔다고 합니다😭😭

김한빈😭😭😭👍❤

Hanbin gave an umbrella to a fan 
in the r…",0
70,2021-05-08 14:37:12,"RT @lyricsVelvet: “이렇게 가끔은 멈춰가도 돼
쉬어도 돼
마음에 비가 내려도
When this rain stops
그냥 다시 웃으면 돼”

“You can stop sometimes like this,
You can rest.
Even…",0
11,2021-05-14 21:52:19,RT @BTS_twt: 랩몬스터입니다. 여전히 타이틀 작업중에 매진하다 잠시 머리를 식힙니다 내리는 잔잔한 비랑 어울리는 아름다운 노래가 나와서 행복하네요. Tete - Floral Rain http://t.co/sqUjyOkSMM,0
82,2021-05-08 13:00:08,"오늘 아침 늦잠을 잤어
일어나 보니까 벌써 조금씩 비가 내리고 있었어
커피랑 빵을 사러 나갔는데
도로는 비에 젖어서 
군데군데 기름에 젖은것처럼 갈색이었어",0
81,2021-05-08 13:00:38,"RT @still131fan: 한빈 첫 목격설😭😭

오늘 한빈이가 
장대 비를 맞고 있는 팬에게 
우산을 씌워 주고..
비를 맞으며 뛰어갔다고 합니다😭😭

김한빈😭😭😭👍❤

Hanbin gave an umbrella to a fan 
in the r…",0
80,2021-05-08 13:01:36,"RT @131_klymene: The Album title is ""Waterfall"" And ""RAIN"" is consider as a waterfall. In hangul rain is 비 or ""bi"" ☺ hanbin is a genius😱😅",0
79,2021-05-08 13:02:21,"RT @still131fan: 한빈 첫 목격설😭😭

오늘 한빈이가 
장대 비를 맞고 있는 팬에게 
우산을 씌워 주고..
비를 맞으며 뛰어갔다고 합니다😭😭

김한빈😭😭😭👍❤

Hanbin gave an umbrella to a fan 
in the r…",0
78,2021-05-08 13:11:56,"이렇게 가끔은 멈춰가도 돼
쉬어도 돼
마음에 비가 내려도
When this rain stops
그냥 다시 웃으면 돼",0
12,2021-05-14 21:42:37,"RT @cloudjjhph_: 🎶 I Think I love you 🎶

📺 Full house 

#비 #rain #정지훈 #jungjihoon #fullhouse #songhyekyo #송혜교 https://t.co/PFzofogAfj",0
76,2021-05-08 13:48:31,"나 = me
비 = rain
나비 = butterfly 
▪︎3▪︎",0
1,2021-05-14 23:33:24,RT @JinwonJung: 아들래미가 리듬게임 했던 이야기를 하면서 템포가 느려지는구간을 '민식이법'이라고 칭했다. 아마 게임유튜브에서 본 표현 같다. 그 단어를 그렇게 쓰지말라고 희화하거나 비하하는 표현으로 쓰지말라고 엄하게 타일렀다.,0
74,2021-05-08 14:11:39,"RT @KimTaeHeeTHfan: ชอบแกล้งกันตลอดเลย น่ารักมากๆ
ต้องมีบ้างแหละที่รวมตัวกันแกล้งลูกๆ😆☺️

#BODYFRIEND #바디프랜드
#KimTaeHee #Rain #김태희 #비 #คิมแ…",0
73,2021-05-08 14:15:39,"RT @still131fan: 한빈 첫 목격설😭😭

오늘 한빈이가 
장대 비를 맞고 있는 팬에게 
우산을 씌워 주고..
비를 맞으며 뛰어갔다고 합니다😭😭

김한빈😭😭😭👍❤

Hanbin gave an umbrella to a fan 
in the r…",0
72,2021-05-08 14:31:06,"RT @otaku_backup: 사랑은 비가 갠 뒤처럼 ED
Ref:rain - Aimer https://t.co/6qek6hZnAx",0
13,2021-05-14 21:26:10,"RT @chaeunwoodaily: an update from @offclASTRO..

로하~~내일 비온다고하네요~~??꼭 ☂️ 챙겨요😊 히히흫
#우산

trans:
ROHA, it's going to rain tomorrow~ Please bri…",0
69,2021-05-08 14:37:50,"RT @lyricsVelvet: “이렇게 가끔은 멈춰가도 돼
쉬어도 돼
마음에 비가 내려도
When this rain stops
그냥 다시 웃으면 돼”

“You can stop sometimes like this,
You can rest.
Even…",0
54,2021-05-08 16:25:27,Rain tomorrow! 내일 비 소식 @juneskimm,0
68,2021-05-08 14:38:22,"RT @lyricsVelvet: “이렇게 가끔은 멈춰가도 돼
쉬어도 돼
마음에 비가 내려도
When this rain stops
그냥 다시 웃으면 돼”

“You can stop sometimes like this,
You can rest.
Even…",0
67,2021-05-08 14:38:41,"RT @lyricsVelvet: “이렇게 가끔은 멈춰가도 돼
쉬어도 돼
마음에 비가 내려도
When this rain stops
그냥 다시 웃으면 돼”

“You can stop sometimes like this,
You can rest.
Even…",0
66,2021-05-08 14:38:44,"RT @lyricsVelvet: “이렇게 가끔은 멈춰가도 돼
쉬어도 돼
마음에 비가 내려도
When this rain stops
그냥 다시 웃으면 돼”

“You can stop sometimes like this,
You can rest.
Even…",0
65,2021-05-08 14:38:54,"흑백뿐인 세상 속~~
한줄기의 빛이 돼준 너~~~
Rain~~비가 되어 다가와~~
내 영혼을 환히 밝혀줘~~",0
64,2021-05-08 14:40:37,"RT @JOJOTMI_1987: 88. 쿠죠 죠타로는 일본의 싱어송라이터 쿠보타 토시노부의 노래를 좋아한다. 쿠보타 토시노부의 대표곡으로는 Love Rain~사랑의 비~, You were mine 등이 있다. https://t.co/cm2kLrKSWv",0
63,2021-05-08 14:41:06,"RT @ninonariArashi: 도록 초반부 해석
.
.
.
하와이에서 태어난 우리들이니,
그 땅에 커다란 힌트가 숨겨져있던 걸지도 모릅니다.

No Rain, No Rainbow.
비가 내리지 않으면, 무지개도 생기지 않는다.

하와이에서는,…",0
62,2021-05-08 14:42:45,"RT @lyricsVelvet: “이렇게 가끔은 멈춰가도 돼
쉬어도 돼
마음에 비가 내려도
When this rain stops
그냥 다시 웃으면 돼”

“You can stop sometimes like this,
You can rest.
Even…",0
15,2021-05-09 04:17:07,"RT @DORANGJECTMOON: 질서선
: 사회적으로 합의된 정의를 추구

중립선
: 윤리적, 이타주의적 정의를 추구

혼돈선
: 자신의 이념에 따른 정의를 추구

비내리는 호남선
: 남행열차를 추구",0
60,2021-05-08 15:46:37,RT @winterrrrrr11: 디비디비딥 https://t.co/MDCTCXUhem,0
59,2021-05-08 16:03:53,Lee Hyo Jung – After Rain (지나가는 비) Lyrics https://t.co/0LqPVrNTgJ,0
58,2021-05-08 16:04:47,"내가 만약 비였다면, 그것이 영원히 만나지 않는 하늘과 대지를 이어두듯, 사람의 마음을 이어두는 것이 가능했을까... [3권, Memories in the rain]",0
57,2021-05-08 16:07:28,"RT @KimTaeHeeTHfan: เบื้องหลังถ่ายทำโฆษณา BODYFRIEND

น่ารักมากๆ สวีทกันตลอดเวลา👩‍❤️‍👨 
👉https://t.co/M2OAd1Hued
👉https://t.co/5EwpqF4Gb5…",0
56,2021-05-08 16:10:05,"찬란하게 빛나던 시간이었다고
맑은 여름비처럼 고마웠었다고
-여름비 (Summer Rain)-",0
149,2021-05-08 01:41:22,"RT @sck0279: RAIN
SOLO

#비 #정지훈 #비룡 
#RAIN #JUNGJIHOON https://t.co/Yod1wtWOZx",0
